location_name,start_time,end_time,date,day_of_week,n_approaching_t,n_approaching_r,n_approaching_l,n_approaching_peds,s_approaching_t,s_approaching_r,s_approaching_l,s_approaching_peds,e_approaching_t,e_approaching_r,e_approaching_l,e_approaching_peds,w_approaching_t,w_approaching_r,w_approaching_l,w_approaching_peds
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-02-18,6,90,6,15,6,73,3,11,7,50,13,6,11,47,4,11,7
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-02-18,6,72,4,9,12,56,2,12,11,61,12,8,8,49,10,8,11
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-02-18,6,48,5,4,7,55,4,9,13,41,7,5,7,35,6,5,9
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-02-18,6,47,4,9,8,85,3,14,14,59,16,6,15,28,5,3,9
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-02-18,6,58,1,13,15,46,1,4,7,41,9,3,3,28,4,3,5
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-02-18,6,63,3,8,9,42,3,11,10,34,3,6,11,41,6,8,11
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-02-18,6,82,2,9,9,66,2,8,14,38,11,5,6,37,5,5,9
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-02-18,6,72,8,11,4,60,4,6,13,36,8,4,9,45,4,4,8
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-02-18,6,68,8,9,8,64,2,10,7,54,9,7,11,33,6,4,10
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-02-18,6,56,0,16,7,50,2,3,10,42,7,5,7,59,10,3,6
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-02-18,6,45,5,9,6,40,1,12,9,42,9,9,5,36,2,3,12
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-02-18,6,30,5,5,11,32,2,3,9,37,9,5,9,26,5,4,14
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-02-18,6,79,7,11,8,71,5,14,7,55,11,3,9,48,6,4,8
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-02-18,6,73,2,8,6,51,5,12,6,39,7,7,4,32,4,5,4
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-02-18,6,37,3,7,7,52,4,11,9,26,15,2,3,35,2,6,13
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-02-18,6,50,4,10,6,36,3,7,8,54,14,4,10,31,4,2,11
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-02-18,6,45,4,9,11,54,1,10,10,42,6,3,4,20,2,2,9
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-02-18,6,65,7,17,13,60,5,10,6,51,7,1,10,38,7,2,10
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-02-18,6,71,2,7,9,66,1,7,9,48,9,4,5,35,7,2,15
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-02-18,6,40,3,8,8,45,5,6,6,39,12,5,5,30,4,2,13
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-02-18,6,67,4,13,16,46,1,9,8,46,10,6,7,34,4,1,8
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-02-18,6,69,5,13,14,54,3,13,8,49,15,6,11,47,10,5,8
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-02-18,6,88,4,16,9,66,6,8,13,43,13,6,7,42,10,1,8
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-02-19,0,114,5,12,12,140,10,27,20,98,26,12,16,83,13,13,10
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-02-19,0,186,21,35,14,207,4,25,10,136,26,11,16,144,20,18,12
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-02-19,0,188,19,22,17,178,10,22,19,131,25,14,15,114,12,14,13
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-02-19,0,173,18,23,22,185,9,23,15,230,47,19,15,120,17,14,15
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-02-19,0,163,9,19,10,199,5,30,8,148,20,14,20,96,17,12,15
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-02-19,0,180,20,22,18,125,5,30,13,227,55,16,15,139,19,18,14
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-02-19,0,275,19,38,15,153,11,32,20,147,40,17,17,132,28,15,16
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-02-19,0,187,16,23,13,128,5,17,18,127,33,9,17,78,5,13,17
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-02-19,0,115,13,19,15,113,8,13,18,118,13,8,10,70,7,6,17
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-02-19,0,153,15,26,14,149,6,25,12,126,25,9,10,91,17,7,21
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-02-19,0,158,13,28,14,122,8,22,16,102,30,11,15,116,18,15,12
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-02-19,0,111,8,21,13,105,5,16,19,108,16,13,9,88,7,8,12
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-02-19,0,122,8,11,18,100,2,11,18,113,26,7,7,80,17,11,8
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-02-19,0,103,10,25,12,89,2,16,14,77,21,16,11,66,8,7,15
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-02-19,0,110,8,23,20,77,3,12,18,88,21,9,17,80,8,8,11
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-02-19,0,120,7,19,16,124,5,21,27,106,24,11,15,82,12,4,13
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-02-19,0,110,11,12,13,130,7,22,12,74,16,13,8,108,17,13,19
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-02-19,0,113,13,14,18,124,6,24,10,107,25,13,11,88,13,5,14
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-02-19,0,119,4,19,16,117,3,14,13,65,15,5,18,54,11,3,15
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-02-19,0,112,11,16,25,106,6,19,10,52,13,6,16,89,10,10,14
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-02-19,0,93,5,17,16,80,5,15,14,68,9,5,21,38,6,7,19
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-02-19,0,114,9,12,16,112,5,27,14,60,21,6,11,68,11,6,16
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-02-19,0,122,3,27,16,68,2,10,20,77,12,3,18,78,6,6,14
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-02-19,0,91,7,17,14,73,4,19,13,68,17,10,15,55,8,6,19
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-02-19,0,75,5,16,12,61,2,16,6,86,17,4,13,63,7,4,13
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-02-19,0,98,2,12,14,59,4,18,19,61,19,5,15,77,9,6,20
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-02-19,0,126,5,19,15,72,2,14,22,96,26,5,12,68,8,8,15
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-02-19,0,129,10,18,17,91,7,20,8,64,15,9,14,46,8,8,17
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-02-19,0,93,8,9,11,79,5,14,17,87,30,7,20,53,18,8,22
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-02-19,0,130,9,20,15,115,5,22,20,95,23,6,14,70,10,8,15
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-02-19,0,115,12,24,14,85,3,14,10,73,25,5,9,69,11,4,17
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-02-19,0,139,12,17,17,90,2,15,8,75,29,7,18,71,7,6,19
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-02-20,1,142,11,26,10,108,7,15,16,137,29,16,20,135,17,17,17
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-02-20,1,196,16,31,15,182,7,26,10,201,39,15,21,141,11,10,17
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-02-20,1,188,11,28,17,190,6,30,12,137,35,18,11,126,22,18,19
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-02-20,1,252,21,45,19,201,7,33,11,165,38,13,16,163,26,12,22
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-02-20,1,184,15,36,14,150,7,22,20,127,28,17,22,99,11,14,16
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-02-20,1,222,11,38,12,179,6,31,15,179,30,14,21,141,23,16,22
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-02-20,1,217,16,27,20,205,11,33,17,191,44,28,13,139,23,26,9
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-02-20,1,181,15,33,14,108,4,28,16,109,29,14,14,101,23,11,17
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-02-20,1,138,17,22,14,127,5,30,12,77,19,8,25,65,11,5,16
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-02-20,1,122,12,24,14,150,7,32,24,91,28,14,14,125,15,12,14
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-02-20,1,124,14,21,13,133,2,27,17,95,25,19,21,113,20,12,13
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-02-20,1,113,10,22,14,100,5,16,15,93,19,11,14,105,11,12,12
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-02-20,1,124,14,25,19,111,2,23,17,96,29,8,22,84,10,16,18
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-02-20,1,122,10,14,12,97,4,12,17,97,19,5,13,73,13,9,18
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-02-20,1,76,6,15,17,108,4,19,18,53,6,8,23,53,4,11,21
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-02-20,1,116,5,17,12,137,6,20,13,120,24,10,14,90,17,9,17
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-02-20,1,191,11,24,20,147,6,20,8,76,21,12,15,73,8,13,18
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-02-20,1,155,5,26,12,128,3,22,16,92,17,14,19,80,18,10,14
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-02-20,1,132,9,22,12,133,7,23,20,61,22,4,18,73,11,6,17
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-02-20,1,88,7,9,11,77,2,10,13,69,11,9,11,69,4,7,12
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-02-20,1,92,12,18,11,102,4,24,12,57,16,4,18,51,1,4,16
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-02-20,1,104,10,13,15,101,12,20,12,102,17,11,22,82,15,7,20
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-02-20,1,116,8,10,12,87,6,9,13,122,24,11,16,61,11,7,13
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-02-20,1,91,9,10,13,95,5,25,16,81,18,7,16,68,7,5,18
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-02-20,1,85,5,14,14,106,4,20,20,88,24,6,12,65,7,5,13
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-02-20,1,74,2,16,20,129,6,15,23,80,21,8,11,80,9,11,10
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-02-20,1,135,10,20,15,92,5,20,22,67,12,8,13,46,9,9,11
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-02-20,1,131,10,20,20,129,3,19,17,74,16,7,17,70,11,6,15
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-02-20,1,89,1,15,18,86,3,18,17,61,19,11,15,58,9,5,17
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-02-20,1,126,9,31,13,98,7,24,21,93,17,8,16,78,16,5,15
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-02-20,1,155,14,27,13,125,3,27,23,88,15,3,10,77,15,5,16
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-02-20,1,140,8,33,15,90,2,15,20,97,21,11,14,64,10,4,8
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-02-21,2,127,5,28,16,101,2,15,16,95,23,10,16,73,13,11,13
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-02-21,2,200,16,36,18,155,9,25,18,126,31,9,18,116,25,11,16
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-02-21,2,184,12,45,13,177,8,37,13,150,31,11,12,115,19,5,15
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-02-21,2,242,23,34,14,139,6,27,14,139,33,20,13,124,17,16,20
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-02-21,2,194,18,32,13,134,5,22,15,116,31,10,15,80,12,9,16
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-02-21,2,211,13,43,13,202,11,35,20,130,37,13,16,115,18,21,14
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-02-21,2,245,20,36,17,212,15,41,21,100,27,11,15,109,25,11,15
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-02-21,2,163,13,34,15,137,8,26,9,106,21,12,6,121,19,14,18
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-02-21,2,137,8,19,19,82,7,13,17,110,22,11,18,68,18,8,15
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-02-21,2,132,11,26,12,123,6,18,10,84,25,10,15,95,12,9,19
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-02-21,2,170,12,25,18,115,8,18,15,96,15,10,14,49,8,2,11
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-02-21,2,183,15,19,13,118,6,14,23,81,16,3,17,46,7,6,18
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-02-21,2,96,9,16,16,125,12,28,25,96,30,11,16,74,7,6,13
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-02-21,2,120,11,18,15,110,3,16,18,82,18,12,11,94,12,9,12
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-02-21,2,121,8,20,15,76,4,20,13,66,21,5,18,65,12,7,20
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-02-21,2,114,12,9,21,143,8,25,15,93,20,10,12,67,6,10,14
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-02-21,2,99,10,23,16,88,7,16,17,91,24,9,11,77,18,5,16
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-02-21,2,145,12,35,19,142,11,31,15,77,24,12,23,76,9,10,25
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-02-21,2,112,12,25,13,125,6,21,12,105,16,9,16,53,11,3,17
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-02-21,2,98,5,11,12,129,8,20,8,74,13,10,17,71,14,7,10
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-02-21,2,72,5,14,12,77,4,15,13,53,15,7,10,37,4,4,17
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-02-21,2,118,12,18,14,109,4,19,14,108,17,4,16,71,9,8,10
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-02-21,2,70,7,11,11,98,5,10,15,62,11,4,14,38,6,7,22
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-02-21,2,92,4,17,12,114,5,27,21,87,20,9,15,62,11,7,18
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-02-21,2,110,6,18,12,88,5,21,8,65,21,4,15,61,5,5,13
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-02-21,2,84,7,14,17,115,12,21,14,68,24,10,15,54,4,7,14
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-02-21,2,94,9,13,14,96,10,21,18,71,20,6,15,69,13,10,16
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-02-21,2,110,10,21,16,141,8,30,21,75,18,7,14,42,10,5,9
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-02-21,2,97,2,15,17,89,7,17,10,61,12,3,18,39,9,8,18
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-02-21,2,110,5,19,16,87,8,11,20,70,9,6,14,84,14,5,10
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-02-21,2,115,8,16,15,137,8,20,10,75,24,5,20,63,10,8,14
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-02-21,2,154,11,28,19,115,5,10,16,108,18,11,10,45,6,6,13
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-02-22,3,173,9,27,11,156,5,25,16,84,20,10,9,100,11,8,12
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-02-22,3,225,16,35,20,167,8,27,12,143,28,16,15,99,18,12,22
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-02-22,3,196,11,24,20,175,6,26,9,150,27,13,20,113,18,15,12
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-02-22,3,234,18,31,21,147,5,25,13,125,31,12,11,104,17,13,19
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-02-22,3,187,12,24,14,171,6,29,10,136,35,9,22,67,12,15,12
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-02-22,3,176,10,28,16,187,10,48,14,83,24,3,7,102,10,14,20
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-02-22,3,157,17,29,18,165,13,33,7,149,28,16,13,98,23,8,14
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-02-22,3,107,8,15,16,116,9,19,12,112,25,12,15,79,14,9,17
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-02-22,3,107,12,16,18,98,2,12,15,84,16,4,15,101,19,5,16
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-02-22,3,118,8,18,9,138,6,22,21,83,17,15,19,65,5,4,16
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-02-22,3,146,15,28,15,147,10,20,11,94,27,12,14,97,17,22,16
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-02-22,3,145,9,26,10,105,3,17,15,60,13,9,21,59,10,5,14
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-02-22,3,124,10,29,13,139,4,24,19,56,13,8,18,69,12,5,21
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-02-22,3,138,8,23,19,74,3,17,12,56,10,6,13,81,12,12,15
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-02-22,3,103,8,9,9,76,2,9,17,54,9,4,17,46,11,6,14
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-02-22,3,133,9,13,19,111,3,21,17,69,18,8,9,52,11,3,16
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-02-22,3,137,6,17,9,96,5,15,16,58,12,3,16,84,7,10,13
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-02-22,3,99,3,26,11,148,8,18,11,72,10,8,16,78,8,6,10
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-02-22,3,134,9,15,14,104,4,20,14,81,23,7,14,48,6,8,15
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-02-22,3,105,6,23,14,83,6,16,19,57,12,8,14,70,9,10,10
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-02-22,3,75,7,25,18,66,2,18,13,59,12,7,14,55,13,12,14
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-02-22,3,138,10,16,12,131,7,22,9,76,15,10,12,70,4,3,12
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-02-22,3,102,8,9,13,89,4,14,11,66,11,8,20,55,7,7,9
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-02-22,3,119,6,21,12,89,5,16,12,61,12,8,15,59,16,5,12
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-02-22,3,108,8,19,14,90,4,24,17,75,18,3,13,44,6,2,12
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-02-22,3,84,7,12,12,111,3,24,11,62,8,10,17,34,3,3,7
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-02-22,3,109,7,22,18,119,7,26,10,71,13,6,19,42,3,3,12
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-02-22,3,111,4,14,19,93,7,16,15,71,10,5,19,60,15,5,16
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-02-22,3,103,8,24,19,73,4,11,23,47,10,8,18,83,10,12,15
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-02-22,3,100,17,18,8,70,2,15,19,98,24,13,7,67,11,10,18
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-02-22,3,166,8,35,6,103,6,25,13,110,24,10,17,48,6,4,14
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-02-22,3,102,7,25,19,70,5,9,17,69,15,5,17,80,9,7,14
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-02-23,4,101,3,18,21,178,8,33,16,118,35,15,11,96,11,11,22
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-02-23,4,262,24,61,15,205,9,32,16,131,34,11,16,100,24,14,17
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-02-23,4,171,8,44,23,196,6,38,19,187,30,12,16,90,11,14,17
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-02-23,4,252,23,36,15,227,9,37,13,217,43,25,23,167,22,18,24
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-02-23,4,207,10,19,16,178,11,29,13,150,25,12,19,81,11,11,14
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-02-23,4,227,20,29,16,214,14,35,16,192,50,19,15,137,18,13,20
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-02-23,4,180,16,28,16,266,6,42,19,175,39,19,14,132,15,23,20
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-02-23,4,118,10,28,20,219,7,26,17,102,32,15,12,117,12,13,18
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-02-23,4,94,9,11,19,122,6,24,23,147,32,9,16,66,7,3,13
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-02-23,4,178,11,26,12,125,9,17,14,116,24,15,15,103,13,13,21
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-02-23,4,131,10,25,13,178,7,27,15,103,25,11,23,110,16,9,21
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-02-23,4,116,9,17,14,93,5,17,19,84,17,5,22,88,11,11,19
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-02-23,4,168,12,34,17,140,9,26,11,123,23,14,18,101,11,10,10
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-02-23,4,93,4,14,17,144,8,19,11,80,18,5,10,86,12,12,27
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-02-23,4,89,10,22,13,89,5,18,22,99,34,5,17,49,4,4,20
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-02-23,4,128,11,14,10,143,8,35,17,97,30,9,19,88,10,11,17
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-02-23,4,120,7,19,22,66,6,15,20,85,13,6,17,70,9,13,23
McCowan Rd / Finch Ave E,13:15:00,13:30:00,2024-02-23,4,123,14,23,18,158,6,37,13,123,17,12,8,85,10,5,17
McCowan Rd / Finch Ave E,13:30:00,13:45:00,2024-02-23,4,136,5,23,10,76,3,19,15,79,21,4,27,68,13,7,13
McCowan Rd / Finch Ave E,13:45:00,14:00:00,2024-02-23,4,106,3,18,14,95,3,11,20,72,14,11,16,63,8,5,14
McCowan Rd / Finch Ave E,14:00:00,14:15:00,2024-02-23,4,114,8,23,18,93,7,15,19,70,20,8,16,79,8,7,17
McCowan Rd / Finch Ave E,14:15:00,14:30:00,2024-02-23,4,121,13,21,19,110,10,24,19,116,25,15,16,110,13,6,7
McCowan Rd / Finch Ave E,14:30:00,14:45:00,2024-02-23,4,114,7,21,18,97,5,21,15,94,19,8,14,55,4,7,16
McCowan Rd / Finch Ave E,14:45:00,15:00:00,2024-02-23,4,98,12,15,17,102,7,18,16,94,18,5,21,64,14,6,12
McCowan Rd / Finch Ave E,16:00:00,16:15:00,2024-02-23,4,141,12,30,25,98,4,26,17,80,16,4,18,90,12,14,19
McCowan Rd / Finch Ave E,16:15:00,16:30:00,2024-02-23,4,105,7,16,16,110,4,16,23,69,12,10,12,58,9,13,12
McCowan Rd / Finch Ave E,16:30:00,16:45:00,2024-02-23,4,99,4,19,18,116,4,24,22,91,24,12,17,62,6,8,18
McCowan Rd / Finch Ave E,16:45:00,17:00:00,2024-02-23,4,115,6,21,20,119,5,18,16,122,36,12,21,103,18,11,17
McCowan Rd / Finch Ave E,17:00:00,17:15:00,2024-02-23,4,132,7,19,16,100,2,20,16,89,21,6,25,53,11,12,12
McCowan Rd / Finch Ave E,17:15:00,17:30:00,2024-02-23,4,187,18,29,9,67,1,23,18,85,21,5,19,71,8,5,25
McCowan Rd / Finch Ave E,17:30:00,17:45:00,2024-02-23,4,153,9,20,26,90,9,12,13,102,26,8,17,75,12,11,19
McCowan Rd / Finch Ave E,17:45:00,18:00:00,2024-02-23,4,93,5,12,11,79,3,6,16,75,27,3,14,68,4,3,22
McCowan Rd / Finch Ave E,07:30:00,07:45:00,2024-02-24,5,101,8,19,15,54,2,6,10,88,14,10,11,60,5,6,7
McCowan Rd / Finch Ave E,07:45:00,08:00:00,2024-02-24,5,125,9,23,10,142,12,27,6,100,22,10,15,77,12,10,14
McCowan Rd / Finch Ave E,08:00:00,08:15:00,2024-02-24,5,99,7,23,15,135,3,20,12,73,14,7,9,77,8,12,13
McCowan Rd / Finch Ave E,08:15:00,08:30:00,2024-02-24,5,112,9,18,5,161,5,38,4,88,19,9,11,61,10,10,9
McCowan Rd / Finch Ave E,08:30:00,08:45:00,2024-02-24,5,113,5,21,14,106,2,15,7,89,19,7,8,39,7,6,11
McCowan Rd / Finch Ave E,08:45:00,09:00:00,2024-02-24,5,153,12,22,13,132,10,12,9,111,27,15,7,84,13,8,11
McCowan Rd / Finch Ave E,09:00:00,09:15:00,2024-02-24,5,145,11,31,9,151,4,14,13,92,18,7,9,70,9,7,10
McCowan Rd / Finch Ave E,09:15:00,09:30:00,2024-02-24,5,118,5,29,5,98,7,17,15,93,15,7,15,67,13,4,14
McCowan Rd / Finch Ave E,10:00:00,10:15:00,2024-02-24,5,77,5,13,8,76,3,18,6,58,17,6,4,38,5,1,10
McCowan Rd / Finch Ave E,10:15:00,10:30:00,2024-02-24,5,116,5,13,7,84,6,13,9,56,13,8,7,74,9,8,6
McCowan Rd / Finch Ave E,10:30:00,10:45:00,2024-02-24,5,74,7,13,8,85,8,18,9,60,16,5,10,45,6,3,15
McCowan Rd / Finch Ave E,10:45:00,11:00:00,2024-02-24,5,59,5,11,12,69,4,12,13,58,12,5,12,44,5,10,11
McCowan Rd / Finch Ave E,11:00:00,11:15:00,2024-02-24,5,81,3,14,14,82,5,17,6,67,17,8,14,58,5,12,4
McCowan Rd / Finch Ave E,11:15:00,11:30:00,2024-02-24,5,87,8,15,10,63,3,14,13,75,7,4,12,55,6,1,11
McCowan Rd / Finch Ave E,11:30:00,11:45:00,2024-02-24,5,64,2,5,15,49,2,4,11,52,16,5,4,35,7,4,10
McCowan Rd / Finch Ave E,11:45:00,12:00:00,2024-02-24,5,89,11,17,7,81,3,19,19,53,15,10,9,82,7,8,12
McCowan Rd / Finch Ave E,13:00:00,13:15:00,2024-02-24,5,55,5,10,13,69,5,12,15,45,13,6,4,47,3,4,14
